order_id,order_date,product_name,farmer_location,buyer_location,weather_condition,packaging_type,is_organic,farmer_experience_years,unit_price,quantity,discount_applied,total_price,payment_method,shipping_distance_km,delivery_days,order_status,has_complaint,complaint_escalated
73344,2025-08-09,Garlic,Bohol,Carmen,Sunny,Bulk Sacks,0,7,107.38,556,6934.43,52768.85,COD,166.11,1,Rejected,0,0
73345,2024-01-15,Coconut,Cabadbaran City,Digos City,Sunny,Bulk Sacks,0,19,41.72,461,5712.91,13520.01,COD,336.8,1,Rejected,0,0
73346,2026-01-06,Corn,Zamboanga City,Batangas,Rainy,Standard,1,22,41.93,47,0.0,1970.71,COD,916.92,4,Approved,0,0
73347,2024-06-19,Coconut,Mati City,Tandag City,Sunny,Standard,0,4,39.22,51,304.25,1695.97,Bank Transfer,283.94,3,Approved,0,0
73348,2024-06-07,Eggplant,Prosperidad,Zamboanga City,Sunny,Standard,0,6,70.02,42,640.83,2300.01,Online,537.61,1,Approved,0,0
73349,2024-05-15,Potato,Cabadbaran City,Barobo,Rainy,Standard,0,5,92.29,47,513.88,3823.75,E-Wallet,109.42,2,Approved,0,0
73350,2025-07-16,Potato,Davao City,Del Carmen,Typhoon,Eco-Friendly,0,15,154.57,29,0.0,4482.53,COD,325.79,9,Cancelled,0,0
73351,2026-01-24,Eggplant,Loreto,Bacolod,Sunny,Standard,0,22,48.38,54,0.0,2612.52,Online,381.59,2,Approved,0,0
73352,2025-02-07,Rice,Maramag,Butuan City,Rainy,Eco-Friendly,0,3,42.4,51,623.78,1538.62,Crypto,150.4,2,Approved,0,0
73353,2024-09-15,Garlic,Bicol,Nueva Ecija,Drought,Standard,0,7,179.58,55,0.0,9876.9,Online,441.34,3,Approved,0,0
73354,2025-12-10,Pineapple,Basilisa,General Luna,Sunny,Premium Vacuum,1,10,121.32,46,0.0,5580.72,COD,94.31,1,Approved,0,0
73355,2024-02-17,Mango,Davao City,Bayugan City,Sunny,Premium Vacuum,0,18,135.08,48,0.0,6483.84,Crypto,200.85,1,Approved,0,0
73356,2025-10-20,Coconut,Valencia City,Carmen,Cloudy,Standard,0,6,42.91,50,288.52,1856.98,COD,148.09,1,Approved,0,0
73357,2026-01-10,Mango,Prosperidad,Maramag,Drought,Eco-Friendly,1,9,223.91,38,0.0,8508.58,COD,148.89,1,Cancelled,0,0
73358,2024-06-30,Cabbage,Bislig City,Carmen,Rainy,Standard,0,17,81.09,35,0.0,2838.15,COD,175.47,1,Approved,0,0
73359,2025-08-30,Carrot,General Luna,Barobo,Drought,Standard,0,15,134.69,44,0.0,5926.36,E-Wallet,189.03,1,Approved,0,0
73360,2024-08-24,Carrot,Carmen,Burgos,Cloudy,Standard,0,4,86.72,40,226.03,3242.77,Bank Transfer,177.44,2,Approved,0,0
73361,2026-01-12,Cacao,Cebu,Placer,Sunny,Standard,0,9,370.49,36,0.0,13337.64,COD,219.68,2,Approved,0,0
73362,2026-04-11,Carrot,San Jose,Claver,Rainy,Eco-Friendly,0,4,66.56,59,0.0,3927.04,COD,58.69,3,Cancelled,0,0
73363,2024-08-02,Mango,Basilisa,San Francisco,Sunny,Standard,1,5,133.28,61,0.0,8130.08,Crypto,233.11,3,Approved,0,0
73364,2024-08-30,Tomato,Malaybalay City,Ilocos,Sunny,Standard,0,19,93.12,43,0.0,4004.16,E-Wallet,1508.2,9,Approved,0,0
73365,2024-08-07,Cacao,Cagayan de Oro City,Batangas,Sunny,Bulk Sacks,1,13,335.36,466,16934.54,139343.22,COD,867.77,6,Cancelled,0,0
73366,2025-03-27,Cabbage,Dipolog City,Pilar,Sunny,Standard,0,14,55.29,58,0.0,3206.82,E-Wallet,373.75,1,Approved,0,0
73367,2024-06-07,Coconut,Nasipit,Placer,Drought,Standard,0,8,47.92,46,0.0,2204.32,COD,96.13,2,Cancelled,0,0
73368,2025-01-16,Cabbage,Zamboanga City,Bicol,Sunny,Eco-Friendly,0,11,55.47,40,0.0,2218.8,COD,1055.49,9,Rejected,0,0
73369,2025-10-14,Garlic,San Jose,Prosperidad,Sunny,Eco-Friendly,0,9,148.38,39,632.84,5153.98,COD,189.95,1,Approved,0,0
73370,2026-03-04,Coconut,Mati City,Maramag,Cloudy,Bulk Sacks,0,19,34.1,520,0.0,17732.0,Crypto,193.76,1,Approved,0,0
73371,2026-03-16,Onion,Cebu,Burgos,Typhoon,Standard,0,8,232.12,39,1356.78,7695.9,Online,298.5,7,Approved,0,0
73372,2024-04-01,Coffee Beans,Dapa,Bacolod,Cloudy,Bulk Sacks,0,11,383.05,497,0.0,190375.85,E-Wallet,374.13,8,Rejected,0,0
73373,2025-12-21,Carrot,Davao City,Pampanga,Rainy,Eco-Friendly,0,1,69.95,68,0.0,4756.6,E-Wallet,1300.44,7,Approved,0,0
73374,2024-07-24,Potato,Bacolod,General Santos City,Sunny,Standard,0,13,99.15,50,0.0,4957.5,E-Wallet,595.49,6,Approved,0,0
73375,2026-06-05,Cabbage,Bislig City,Tagum City,Rainy,Standard,1,6,88.51,53,0.0,4691.03,COD,122.06,3,Approved,0,0
73376,2025-12-14,Pineapple,Batangas,Surigao City,Sunny,Bulk Sacks,0,14,96.64,537,0.0,51895.68,Bank Transfer,810.49,8,Cancelled,0,0
73377,2024-07-06,Pineapple,Surigao City,Digos City,Cloudy,Standard,1,13,122.89,48,0.0,5898.72,Online,386.87,3,Approved,0,0
73378,2024-09-06,Coffee Beans,Del Carmen,Placer,Cloudy,Standard,1,9,401.73,44,0.0,17676.12,COD,62.86,1,Approved,0,0
73379,2025-05-23,Pineapple,Trento,Pilar,Cloudy,Standard,1,7,149.33,41,3425.61,2696.92,COD,261.79,1,Approved,0,0
73380,2024-06-15,Eggplant,Cagayan de Oro City,Pagadian City,Rainy,Premium Vacuum,0,7,73.37,47,0.0,3448.39,E-Wallet,189.55,1,Approved,0,0
73381,2025-09-01,Corn,Dapa,Valencia City,Cloudy,Bulk Sacks,0,2,49.72,431,0.0,21429.32,COD,202.8,2,Cancelled,0,0
73382,2026-06-14,Garlic,Butuan City,General Luna,Cloudy,Standard,0,7,115.29,48,0.0,5533.92,COD,141.19,1,Approved,0,0
73383,2026-02-19,Banana,Nueva Ecija,Tandag City,Sunny,Eco-Friendly,0,8,48.72,54,44.77,2586.11,COD,1056.29,5,Approved,0,0
73384,2024-12-11,Carrot,Leyte,Pilar,Sunny,Standard,1,7,99.7,50,0.0,4985.0,Online,203.77,1,Approved,0,0
73385,2026-03-13,Potato,Mati City,Maramag,Sunny,Eco-Friendly,1,17,91.79,47,0.0,4314.13,COD,198.41,3,Approved,0,0
73386,2025-07-31,Garlic,Bohol,Digos City,Sunny,Standard,0,2,108.97,57,1297.47,4913.82,COD,443.07,3,Approved,0,0
73387,2024-01-17,Mango,Surigao City,Bacolod,Sunny,Standard,0,1,126.59,42,0.0,5316.78,COD,376.32,6,Approved,0,0
73388,2025-04-22,Onion,Trento,Libjo,Rainy,Standard,0,17,136.91,60,2429.13,5785.47,E-Wallet,293.16,1,Approved,0,0
73389,2024-05-25,Mango,Butuan City,Buenavista,Sunny,Eco-Friendly,1,6,174.55,54,0.0,9425.7,E-Wallet,16.88,1,Approved,0,0
73390,2025-01-08,Cabbage,Loreto,Batangas,Sunny,Standard,0,5,59.39,53,497.39,2650.28,Online,740.01,6,Approved,0,0
73391,2024-09-15,Eggplant,Burgos,Pagadian City,Sunny,Premium Vacuum,0,25,63.26,44,121.39,2662.05,COD,470.62,2,Approved,0,0
73392,2025-11-15,Potato,Cantilan,Bayugan City,Cloudy,Eco-Friendly,0,7,90.62,36,0.0,3262.32,Online,104.42,1,Approved,0,0
73393,2024-06-28,Garlic,Ilocos,Bohol,Rainy,Standard,0,10,92.67,61,0.0,5652.87,Bank Transfer,1067.69,11,Rejected,0,0
73394,2025-07-07,Coffee Beans,Zamboanga City,Libjo,Rainy,Standard,1,12,386.81,54,5248.46,15639.28,COD,530.0,2,Cancelled,0,0
73395,2025-06-03,Cabbage,Madrid,Iloilo,Sunny,Standard,0,5,74.91,41,0.0,3071.31,E-Wallet,460.31,5,Approved,0,0
73396,2025-02-08,Cabbage,Malaybalay City,Maramag,Sunny,Standard,0,23,58.31,45,0.0,2623.95,Bank Transfer,52.81,1,Approved,0,0
73397,2024-03-12,Corn,General Santos City,Claver,Sunny,Standard,0,15,34.23,51,0.0,1745.73,COD,452.51,5,Cancelled,0,0
73398,2025-09-13,Carrot,Madrid,Cantilan,Sunny,Bulk Sacks,0,5,99.58,459,0.0,45707.22,COD,8.65,1,Cancelled,0,0
73399,2025-05-24,Carrot,Dipolog City,Burgos,Sunny,Standard,0,5,81.1,46,619.46,3111.14,COD,406.73,5,Approved,0,0
73400,2024-11-15,Cacao,Madrid,Bohol,Rainy,Standard,1,6,410.52,44,0.0,18062.88,E-Wallet,279.53,1,Approved,0,0
73401,2026-04-07,Coconut,Pagadian City,Cebu,Sunny,Eco-Friendly,0,9,34.27,61,586.39,1504.08,Online,280.64,1,Approved,0,0
73402,2024-09-04,Tomato,Libjo,Bohol,Rainy,Eco-Friendly,0,5,88.96,46,0.0,4092.16,COD,169.19,1,Approved,0,0
73403,2025-04-23,Coconut,Nueva Ecija,Hinatuan,Drought,Premium Vacuum,0,12,46.26,52,0.0,2405.52,COD,1250.01,7,Approved,0,0
73404,2025-12-14,Onion,Iloilo,San Jose,Typhoon,Standard,0,11,252.64,33,983.98,7353.14,Bank Transfer,426.02,11,Cancelled,0,0
73405,2025-04-29,Coffee Beans,Buenavista,Pagadian City,Sunny,Premium Vacuum,1,3,503.18,49,2429.44,22226.38,COD,307.29,3,Approved,0,0
73406,2024-02-20,Cabbage,Mati City,Ilocos,Sunny,Standard,1,11,70.1,40,0.0,2804.0,COD,1396.55,11,Approved,0,0
73407,2024-11-26,Cacao,Carmen,Bacolod,Sunny,Standard,0,4,315.91,42,3872.91,9395.31,Online,394.92,5,Approved,0,0
73408,2024-08-23,Potato,Madrid,San Jose,Cloudy,Eco-Friendly,0,6,107.18,38,0.0,4072.84,Online,114.91,1,Approved,0,0
73409,2025-07-03,Potato,Cabadbaran City,Lianga,Sunny,Standard,0,9,102.72,45,293.39,4329.01,Online,100.37,1,Approved,0,0
73410,2024-11-17,Rice,Maramag,Barobo,Sunny,Standard,0,5,56.61,37,0.0,2094.57,COD,157.3,2,Approved,0,0
73411,2024-11-27,Coconut,Burgos,Tagum City,Cloudy,Standard,1,4,58.55,52,0.0,3044.6,COD,385.23,2,Approved,0,0
73412,2025-06-14,Eggplant,Iloilo,Tandag City,Sunny,Premium Vacuum,0,5,75.83,44,695.96,2640.56,COD,547.72,4,Rejected,0,0
73413,2025-01-13,Tomato,Digos City,Digos City,Cloudy,Eco-Friendly,0,3,64.3,59,950.24,2843.46,COD,1.0,1,Approved,0,0
73414,2025-02-26,Banana,Tubod,Basilisa,Cloudy,Standard,0,13,50.38,62,374.43,2749.13,E-Wallet,81.28,1,Approved,0,0
73415,2025-05-17,Garlic,Maramag,Barobo,Sunny,Standard,0,8,100.04,60,1613.18,4389.22,COD,177.95,4,Approved,0,0
73416,2026-05-26,Cacao,Carmen,Gingoog City,Sunny,Standard,0,12,290.83,37,0.0,10760.71,Online,34.89,1,Approved,0,0
73417,2025-07-04,Carrot,Bayugan City,General Luna,Sunny,Standard,0,5,88.68,62,1464.02,4034.14,COD,135.9,1,Approved,0,0
73418,2024-07-14,Corn,Bacolod,Ilocos,Sunny,Standard,1,15,64.21,38,182.6,2257.38,COD,1032.18,6,Approved,0,0
73419,2024-02-02,Banana,Del Carmen,Nasipit,Rainy,Standard,0,4,53.65,63,0.0,3379.95,Online,129.2,1,Approved,0,0
73420,2026-03-24,Pineapple,Bicol,Placer,Rainy,Premium Vacuum,1,16,170.27,38,335.13,6135.13,Online,540.07,4,Approved,0,0
73421,2024-06-15,Garlic,Pampanga,Mainit,Rainy,Eco-Friendly,0,13,103.14,56,0.0,5775.84,E-Wallet,947.78,5,Approved,0,0
73422,2025-01-17,Garlic,Pilar,Surigao City,Sunny,Standard,1,8,202.43,38,80.76,7611.58,E-Wallet,88.41,2,Approved,0,0
73423,2024-09-30,Cabbage,Nasipit,Cabadbaran City,Rainy,Eco-Friendly,1,29,97.67,33,413.07,2810.04,Bank Transfer,32.28,1,Approved,0,0
73424,2025-11-15,Rice,Bayugan City,San Francisco,Typhoon,Standard,0,11,74.36,39,0.0,2900.04,COD,37.43,2,Approved,0,0
73425,2025-12-02,Garlic,San Francisco,Prosperidad,Rainy,Standard,0,12,151.21,46,0.0,6955.66,E-Wallet,14.75,1,Approved,0,0
73426,2025-02-28,Coconut,Bohol,Cantilan,Cloudy,Eco-Friendly,0,15,34.59,38,0.0,1314.42,Crypto,249.14,3,Approved,0,0
73427,2025-10-22,Coconut,Valencia City,Bislig City,Sunny,Standard,0,7,48.08,38,303.01,1524.03,COD,156.62,1,Approved,0,0
73428,2026-03-22,Coffee Beans,Tubod,Carmen,Rainy,Premium Vacuum,0,3,427.79,50,0.0,21389.5,E-Wallet,76.04,2,Approved,0,0
73429,2025-11-26,Banana,Madrid,Digos City,Sunny,Standard,0,10,64.05,39,0.0,2497.95,Bank Transfer,346.18,6,Approved,0,0
73430,2024-11-12,Onion,Cantilan,Ilocos,Rainy,Eco-Friendly,0,3,175.7,34,2227.58,3746.22,Bank Transfer,1397.07,14,Approved,0,0
73431,2025-05-20,Rice,Nasipit,Koronadal City,Rainy,Premium Vacuum,0,11,44.46,48,0.0,2134.08,E-Wallet,349.79,6,Approved,0,0
73432,2025-11-20,Pineapple,Butuan City,Bohol,Sunny,Eco-Friendly,0,7,84.92,49,654.63,3506.45,Crypto,197.45,6,Approved,0,0
73433,2024-05-22,Mango,General Luna,Bayugan City,Sunny,Standard,0,5,138.58,44,0.0,6097.52,COD,143.0,3,Cancelled,0,0
73434,2026-06-19,Cacao,Loreto,Bayugan City,Cloudy,Premium Vacuum,0,17,269.47,52,0.0,14012.44,Online,255.27,4,Approved,0,0
73435,2026-03-13,Corn,Nueva Ecija,Madrid,Rainy,Bulk Sacks,0,11,30.46,546,2551.61,14079.55,Online,963.83,13,Approved,0,0
73436,2025-07-30,Cacao,General Luna,Claver,Rainy,Eco-Friendly,0,3,265.54,59,2590.3,13076.56,COD,65.03,2,Approved,0,0
73437,2025-10-04,Coffee Beans,Pilar,Tubod,Sunny,Standard,0,2,320.17,47,785.88,14262.11,COD,77.03,1,Approved,0,0
73438,2024-05-05,Corn,Del Carmen,Tagum City,Sunny,Standard,0,10,36.36,62,137.36,2116.96,E-Wallet,368.17,2,Approved,0,0
73439,2024-01-16,Garlic,San Jose,Cagayan de Oro City,Rainy,Standard,1,3,211.02,26,622.35,4864.17,COD,204.49,1,Approved,0,0
73440,2024-05-02,Onion,Ilocos,Cantilan,Cloudy,Eco-Friendly,0,7,132.25,61,327.79,7739.46,COD,1331.35,9,Rejected,0,0
73441,2025-04-16,Eggplant,Malaybalay City,Hinatuan,Rainy,Standard,0,2,66.92,49,439.7,2839.38,COD,149.22,1,Cancelled,0,0
73442,2025-05-06,Coconut,Carmen,Madrid,Sunny,Eco-Friendly,1,5,43.71,55,0.0,2404.05,COD,103.79,4,Approved,0,0
73443,2024-10-23,Tomato,Nasipit,Bicol,Sunny,Eco-Friendly,0,8,75.18,50,876.01,2882.99,COD,599.29,10,Approved,0,0
73444,2025-10-27,Onion,Koronadal City,Carmen,Sunny,Eco-Friendly,0,7,170.68,46,0.0,7851.28,COD,304.32,4,Rejected,0,0
73445,2024-02-26,Onion,Burgos,Tagum City,Cloudy,Eco-Friendly,0,10,144.36,63,0.0,9094.68,COD,354.51,5,Cancelled,0,0
73446,2024-04-26,Banana,Mati City,Malaybalay City,Sunny,Premium Vacuum,0,12,49.68,50,93.86,2390.14,COD,236.89,1,Rejected,0,0
73447,2024-08-07,Tomato,Pampanga,Davao City,Sunny,Standard,0,8,84.1,41,0.0,3448.1,E-Wallet,1161.06,7,Cancelled,0,0
73448,2026-05-07,Eggplant,Tandag City,Cabadbaran City,Rainy,Standard,0,15,63.51,47,0.0,2984.97,Bank Transfer,107.71,2,Approved,0,0
73449,2025-03-01,Onion,Pilar,Hinatuan,Drought,Standard,0,6,226.18,25,0.0,5654.5,COD,208.02,1,Approved,0,0
73450,2024-05-18,Coconut,Placer,Cantilan,Sunny,Standard,1,7,44.72,40,465.53,1323.27,Online,67.97,1,Approved,0,0
73451,2024-01-01,Onion,Del Carmen,Iloilo,Sunny,Standard,0,11,182.27,51,0.0,9295.77,E-Wallet,489.29,4,Approved,1,0
73452,2024-12-15,Tomato,Burgos,Carmen,Sunny,Standard,1,14,85.35,49,0.0,4182.15,COD,171.51,1,Approved,0,0
73453,2026-06-26,Eggplant,Pampanga,Del Carmen,Rainy,Premium Vacuum,0,9,76.25,53,192.04,3849.21,COD,944.95,9,Approved,0,0
73454,2024-02-28,Coffee Beans,Bicol,Baguio,Sunny,Bulk Sacks,0,7,432.92,451,0.0,195246.92,Online,499.35,3,Rejected,0,0
73455,2026-01-02,Coconut,Batangas,Valencia City,Rainy,Standard,0,2,40.7,46,0.0,1872.2,Online,784.63,10,Approved,0,0
73456,2025-09-07,Corn,Nasipit,Tandag City,Rainy,Eco-Friendly,1,10,62.78,26,0.0,1632.28,COD,113.74,3,Approved,0,0
73457,2026-06-09,Eggplant,Manila,Gingoog City,Rainy,Eco-Friendly,0,5,74.98,36,517.43,2181.85,COD,890.45,8,Cancelled,0,0
73458,2024-12-23,Carrot,Tagum City,Leyte,Cloudy,Bulk Sacks,0,7,74.83,503,0.0,37639.49,COD,466.08,2,Cancelled,0,0
73459,2024-06-28,Mango,Bislig City,Maramag,Sunny,Eco-Friendly,0,5,116.44,48,0.0,5589.12,Online,177.54,3,Cancelled,0,0
73460,2024-07-22,Banana,Cagdianao,Cabadbaran City,Rainy,Eco-Friendly,1,5,87.27,43,0.0,3752.61,COD,114.14,2,Cancelled,0,0
73461,2025-10-10,Banana,General Santos City,Carmen,Sunny,Standard,0,2,70.89,46,0.0,3260.94,Crypto,379.99,1,Approved,0,0
73462,2025-11-12,Cacao,Gingoog City,Nasipit,Rainy,Standard,0,7,273.73,45,0.0,12317.85,Crypto,41.03,1,Approved,0,0
73463,2024-04-04,Carrot,Pagadian City,Gingoog City,Sunny,Eco-Friendly,0,5,71.58,53,0.0,3793.74,COD,261.87,4,Approved,0,0
73464,2024-11-24,Potato,Surigao City,Valencia City,Sunny,Standard,0,13,81.36,48,132.75,3772.53,Bank Transfer,214.73,2,Approved,0,0
73465,2025-08-21,Coffee Beans,Koronadal City,Zamboanga City,Sunny,Standard,0,4,256.73,57,3245.07,11388.54,Online,351.5,3,Approved,0,0
73466,2026-03-11,Potato,Claver,Batangas,Sunny,Standard,0,14,70.3,66,1958.85,2680.95,COD,888.93,5,Approved,0,0
73467,2025-05-07,Potato,Barobo,Libjo,Drought,Standard,0,5,135.3,46,92.09,6131.71,COD,255.09,4,Approved,0,0
73468,2024-02-29,Potato,San Jose,Digos City,Sunny,Eco-Friendly,0,7,67.14,61,0.0,4095.54,Bank Transfer,436.2,10,Approved,1,0
73469,2024-04-14,Garlic,Digos City,Hinatuan,Rainy,Standard,1,12,171.34,49,0.0,8395.66,COD,248.62,2,Approved,0,0
73470,2025-08-06,Cacao,General Santos City,Buenavista,Sunny,Premium Vacuum,0,10,219.45,71,0.0,15580.95,COD,414.61,2,Rejected,0,0
73471,2025-06-04,Cabbage,Cabadbaran City,Bislig City,Sunny,Bulk Sacks,0,16,67.99,463,0.0,31479.37,COD,150.2,6,Cancelled,0,0
73472,2025-09-17,Mango,Batangas,Digos City,Rainy,Standard,1,2,127.84,51,147.9,6371.94,COD,1247.67,16,Approved,0,0
73473,2024-12-15,Cabbage,Trento,Cantilan,Rainy,Standard,0,4,66.04,47,0.0,3103.88,COD,162.97,3,Approved,0,0
73474,2025-10-09,Coffee Beans,Cagayan de Oro City,San Francisco,Sunny,Standard,0,12,311.7,34,0.0,10597.8,E-Wallet,165.91,1,Approved,0,0
73475,2024-08-12,Rice,Bayugan City,Cantilan,Sunny,Bulk Sacks,1,7,75.05,389,0.0,29194.45,COD,84.64,1,Cancelled,0,0
73476,2024-12-17,Eggplant,Nasipit,Dipolog City,Rainy,Premium Vacuum,0,15,45.7,44,0.0,2010.8,Online,313.91,2,Approved,0,0
73477,2025-10-14,Carrot,Nueva Ecija,Batangas,Rainy,Bulk Sacks,0,15,87.16,459,3183.86,36822.58,E-Wallet,235.92,7,Cancelled,0,0
73478,2025-03-25,Cacao,Digos City,Trento,Rainy,Eco-Friendly,1,12,465.77,34,0.0,15836.18,COD,203.7,1,Approved,0,0
73479,2025-03-07,Carrot,San Jose,Hinatuan,Sunny,Bulk Sacks,1,3,84.69,484,0.0,40989.96,COD,226.6,2,Rejected,0,0
73480,2025-04-24,Cacao,Prosperidad,Bohol,Sunny,Standard,0,3,324.6,39,0.0,12659.4,COD,309.59,1,Approved,0,0
73481,2024-08-11,Cabbage,Pagadian City,Nasipit,Cloudy,Standard,1,14,110.36,31,0.0,3421.16,Online,301.56,2,Cancelled,0,0
73482,2024-06-19,Pineapple,Trento,Butuan City,Sunny,Standard,0,12,99.2,38,0.0,3769.6,E-Wallet,119.14,3,Approved,0,0
73483,2024-09-14,Cabbage,San Francisco,General Luna,Drought,Standard,0,10,114.6,32,672.52,2994.68,COD,182.96,3,Approved,0,0
73484,2025-06-17,Mango,Trento,Surigao City,Sunny,Standard,0,6,125.17,52,0.0,6508.84,E-Wallet,233.97,2,Rejected,0,0
73485,2024-11-02,Cacao,Ilocos,Pagadian City,Sunny,Standard,1,8,371.42,54,1337.34,18719.34,E-Wallet,1420.08,12,Approved,0,0
73486,2024-08-07,Banana,Claver,Mainit,Sunny,Standard,1,2,79.29,38,0.0,3013.02,Bank Transfer,28.61,2,Approved,0,0
73487,2024-04-21,Corn,Ilocos,Pilar,Rainy,Standard,0,12,37.45,48,737.36,1060.24,E-Wallet,1197.34,11,Approved,0,0
73488,2024-01-11,Cacao,Bacolod,Pagadian City,Drought,Standard,1,7,645.7,27,0.0,17433.9,COD,417.27,4,Approved,0,0
73489,2024-02-18,Tomato,Placer,Tandag City,Sunny,Bulk Sacks,0,9,64.91,577,0.0,37453.07,Online,81.9,3,Cancelled,0,0
73490,2024-08-02,Onion,Cabadbaran City,Barobo,Rainy,Standard,0,7,134.88,59,0.0,7957.92,E-Wallet,93.87,2,Approved,0,0
73491,2026-02-25,Garlic,Nueva Ecija,Cantilan,Rainy,Eco-Friendly,0,10,153.14,42,2695.7,3736.18,COD,1047.57,6,Cancelled,0,0
73492,2025-05-22,Onion,Bacolod,Lianga,Cloudy,Standard,1,4,154.07,45,0.0,6933.15,COD,493.56,5,Approved,0,0
73493,2024-08-06,Coffee Beans,Malaybalay City,Cabadbaran City,Sunny,Standard,0,10,262.32,55,1629.16,12798.44,E-Wallet,123.33,1,Approved,0,0
73494,2024-04-28,Tomato,Del Carmen,Digos City,Typhoon,Eco-Friendly,0,8,122.06,34,0.0,4150.04,COD,359.32,7,Rejected,0,0
73495,2026-06-06,Garlic,Bohol,Leyte,Sunny,Standard,0,5,111.63,57,540.85,5822.06,COD,179.04,2,Approved,0,0
73496,2024-07-26,Corn,Lianga,Mainit,Sunny,Standard,0,13,46.34,50,468.27,1848.73,COD,137.33,3,Cancelled,0,0
73497,2026-04-01,Cacao,Baguio,Butuan City,Sunny,Standard,0,7,323.86,53,0.0,17164.58,Bank Transfer,1145.04,8,Rejected,0,0
73498,2026-03-03,Coconut,Manila,Trento,Cloudy,Standard,1,16,41.05,47,0.0,1929.35,COD,1057.6,5,Approved,0,0
73499,2024-08-20,Cacao,San Francisco,Bislig City,Sunny,Standard,0,6,247.78,61,418.59,14695.99,Crypto,58.57,1,Approved,0,0
73500,2024-09-26,Cacao,Carmen,Madrid,Drought,Eco-Friendly,0,17,333.48,47,4612.64,11060.92,Bank Transfer,100.53,2,Approved,0,0
73501,2025-07-26,Potato,Claver,Digos City,Sunny,Standard,0,2,106.33,50,578.6,4737.9,Online,374.78,4,Approved,0,0
73502,2025-08-19,Carrot,Butuan City,Ilocos,Sunny,Eco-Friendly,0,10,104.9,52,1243.15,4211.65,COD,1191.48,4,Approved,0,0
73503,2025-04-12,Carrot,Nueva Ecija,Ilocos,Sunny,Standard,0,3,68.43,45,0.0,3079.35,Bank Transfer,303.09,2,Approved,0,0
73504,2025-07-07,Banana,Baguio,Claver,Sunny,Standard,0,6,62.78,55,0.0,3452.9,Bank Transfer,1124.61,5,Approved,0,0
73505,2025-01-12,Coconut,Bicol,Bislig City,Typhoon,Eco-Friendly,1,12,64.31,45,0.0,2893.95,COD,733.66,14,Rejected,0,0
73506,2026-03-09,Coffee Beans,Mainit,Claver,Rainy,Eco-Friendly,0,3,401.35,40,0.0,16054.0,E-Wallet,33.82,1,Approved,0,0
73507,2024-10-20,Mango,Basilisa,Carmen,Rainy,Standard,0,11,93.15,54,0.0,5030.1,COD,133.6,1,Cancelled,0,0
73508,2026-01-28,Corn,Tandag City,Baguio,Sunny,Standard,1,5,44.3,56,209.61,2271.19,COD,1179.72,10,Rejected,0,0
73509,2026-04-12,Cacao,Pampanga,Burgos,Rainy,Eco-Friendly,0,4,334.42,44,5378.78,9335.7,COD,744.94,3,Approved,0,0
73510,2025-08-12,Onion,Libjo,Bayugan City,Sunny,Bulk Sacks,0,5,125.6,512,6323.95,57983.25,Bank Transfer,213.11,2,Approved,0,0
73511,2025-10-08,Coconut,Cagdianao,Bislig City,Sunny,Premium Vacuum,0,12,48.82,39,0.0,1903.98,COD,212.81,2,Cancelled,0,0
73512,2025-02-04,Corn,Dipolog City,Maramag,Cloudy,Standard,1,27,41.76,38,65.85,1521.03,COD,261.93,7,Approved,0,0
73513,2024-06-30,Tomato,General Luna,Davao City,Sunny,Standard,0,10,95.55,49,758.1,3923.85,COD,368.24,3,Approved,0,0
73514,2024-10-17,Garlic,San Francisco,Nasipit,Sunny,Eco-Friendly,0,6,138.4,50,1156.23,5763.77,Crypto,103.71,1,Approved,0,0
73515,2025-03-15,Coffee Beans,Gingoog City,Bayugan City,Rainy,Standard,0,6,411.25,47,0.0,19328.75,Online,88.93,1,Approved,0,0
73516,2024-09-05,Mango,Bacolod,Baguio,Sunny,Eco-Friendly,0,8,98.72,63,239.11,5980.25,Bank Transfer,974.37,9,Approved,0,0
73517,2025-11-20,Mango,Malaybalay City,Dapa,Rainy,Standard,0,4,104.87,49,0.0,5138.63,COD,224.93,5,Cancelled,0,0
73518,2024-04-08,Coconut,Bislig City,Loreto,Sunny,Standard,0,9,33.82,57,569.58,1358.16,COD,288.26,3,Approved,0,0
73519,2026-03-09,Tomato,Zamboanga City,Leyte,Sunny,Standard,0,6,68.34,60,1262.9,2837.5,COD,711.74,2,Cancelled,0,0
73520,2025-07-16,Cabbage,Burgos,Loreto,Cloudy,Standard,0,8,80.95,39,0.0,3157.05,COD,72.32,1,Approved,0,0
73521,2024-04-04,Mango,Malaybalay City,Tandag City,Rainy,Standard,0,6,145.13,56,0.0,8127.28,COD,205.39,1,Cancelled,0,0
73522,2025-08-16,Eggplant,Carmen,Basilisa,Sunny,Bulk Sacks,0,15,64.69,491,0.0,31762.79,COD,115.09,1,Approved,0,0
73523,2026-01-10,Tomato,Burgos,Bicol,Sunny,Standard,0,7,61.92,50,0.0,3096.0,Online,525.5,3,Approved,0,0
73524,2026-03-04,Onion,Tandag City,Carmen,Rainy,Standard,0,6,159.83,56,0.0,8950.48,COD,137.42,2,Approved,0,0
73525,2026-04-24,Rice,San Jose,San Jose,Cloudy,Eco-Friendly,0,12,41.21,46,0.0,1895.66,E-Wallet,1.0,1,Approved,0,0
