order_id,order_date,product_name,farmer_location,buyer_location,unit_price,quantity,total_price,payment_method,delivery_days,order_status,has_complaint,complaint_escalated
46429,2025-10-13,Rice,Surigao del Sur,Zamboanga,53.17,13,691.21,Online,9,Approved,0,0
46430,2025-04-12,Banana,Butuan,Surigao del Sur,62.5,44,2750.0,Bank Transfer,13,Approved,1,0
46431,2026-04-20,Onion,Zamboanga,Surigao del Norte,158.29,52,8231.08,COD,9,Approved,0,0
46432,2025-07-03,Tomato,Butuan,Cebu,87.57,41,3590.37,COD,13,Rejected,0,0
46433,2026-04-29,Carrot,Surigao del Sur,Butuan,87.01,72,6264.72,COD,2,Approved,0,0
46434,2025-07-16,Cabbage,Cebu,Iloilo,68.05,67,4559.35,COD,6,Approved,0,0
46435,2026-04-10,Onion,Agusan del Norte,Dinagat Islands,140.14,68,9529.52,Online,5,Rejected,0,0
46436,2025-07-06,Mango,Batangas,Butuan,188.54,8,1508.32,COD,6,Rejected,0,0
46437,2025-02-17,Corn,Surigao del Sur,Cebu,38.19,19,725.61,COD,9,Approved,0,0
46438,2025-09-13,Banana,Davao,Surigao del Sur,62.81,41,2575.21,Online,8,Approved,1,0
46439,2025-04-10,Rice,Cebu,Batangas,49.61,51,2530.11,Online,13,Approved,1,0
46440,2026-02-13,Rice,Cagayan de Oro,Davao,52.59,44,2313.96,COD,4,Approved,0,0
46441,2025-08-26,Corn,Agusan del Norte,Cebu,38.19,80,3055.2,COD,10,Approved,1,0
46442,2025-12-23,Cabbage,Iloilo,Iloilo,76.6,38,2910.8,Bank Transfer,2,Approved,0,0
46443,2026-01-13,Banana,Zamboanga,Dinagat Islands,63.84,80,5107.2,COD,11,Approved,0,0
46444,2026-01-07,Mango,Dinagat Islands,General Santos,166.54,31,5162.74,COD,8,Approved,0,0
46445,2026-02-28,Carrot,Manila,Batangas,77.25,35,2703.75,Online,3,Approved,0,0
46446,2025-10-14,Banana,Surigao del Sur,Cagayan de Oro,65.03,90,5852.7,Online,14,Approved,0,0
46447,2025-04-07,Corn,Zamboanga,Cebu,36.14,83,2999.62,COD,14,Approved,0,0
46448,2026-01-27,Banana,Surigao del Norte,Surigao del Sur,60.8,53,3222.4,COD,1,Approved,0,0
46449,2025-11-27,Cabbage,Dinagat Islands,Agusan del Sur,73.23,10,732.3,Bank Transfer,2,Approved,0,0
46450,2025-04-12,Mango,Cagayan de Oro,Dinagat Islands,100.94,178,17967.32,COD,3,Approved,0,0
46451,2025-02-15,Corn,Pampanga,Cebu,39.0,93,3627.0,Online,4,Approved,0,0
46452,2025-11-08,Cabbage,Butuan,Agusan del Sur,76.29,74,5645.46,Online,14,Approved,1,0
46453,2025-07-01,Cabbage,Agusan del Sur,Dinagat Islands,68.25,19,1296.75,Online,7,Approved,0,0
46454,2025-08-02,Carrot,Agusan del Sur,Iloilo,76.85,89,6839.65,COD,5,Approved,0,0
46455,2025-09-06,Tomato,Pampanga,Pampanga,76.13,49,3730.37,COD,2,Approved,0,0
46456,2025-08-06,Rice,Butuan,Agusan del Sur,45.74,88,4025.12,COD,8,Approved,0,0
46457,2025-11-30,Onion,Batangas,General Santos,144.17,46,6631.82,Online,4,Rejected,0,0
46458,2026-04-25,Carrot,Pampanga,Zamboanga,73.25,60,4395.0,Bank Transfer,3,Approved,0,0
46459,2025-06-12,Tomato,Zamboanga,Manila,72.92,27,1968.84,Online,10,Approved,0,0
46460,2025-07-25,Onion,Agusan del Sur,Surigao del Sur,147.81,86,12711.66,COD,13,Approved,1,1
46461,2025-09-12,Rice,Dinagat Islands,Surigao del Sur,46.55,76,3537.8,COD,10,Rejected,0,0
46462,2026-01-14,Rice,Cebu,Surigao del Norte,50.27,14,703.78,COD,1,Approved,0,0
46463,2025-04-16,Onion,Davao,Manila,147.21,96,14132.16,COD,6,Cancelled,0,0
46464,2025-09-11,Cabbage,Surigao del Sur,Agusan del Sur,68.75,22,1512.5,COD,14,Approved,0,0
46465,2025-09-17,Cabbage,Agusan del Norte,Agusan del Norte,66.41,55,3652.55,COD,3,Approved,0,0
46466,2025-10-10,Garlic,Surigao del Norte,Dinagat Islands,142.3,10,1423.0,Bank Transfer,6,Rejected,0,0
46467,2026-04-09,Carrot,Agusan del Norte,General Santos,79.59,84,6685.56,Bank Transfer,1,Approved,0,0
46468,2025-12-09,Rice,Zamboanga,Agusan del Norte,54.42,86,4680.12,Online,6,Rejected,0,0
46469,2025-04-28,Mango,Agusan del Sur,Agusan del Sur,89.49,74,6622.26,Online,1,Approved,0,0
46470,2025-11-26,Carrot,Dinagat Islands,Cagayan de Oro,76.81,50,3840.5,Bank Transfer,1,Rejected,0,0
46471,2026-04-06,Tomato,Dinagat Islands,Surigao del Sur,82.32,42,3457.44,Online,9,Approved,1,0
46472,2025-02-14,Corn,Agusan del Norte,Pampanga,42.45,38,1613.1,Bank Transfer,7,Approved,0,0
46473,2025-03-26,Mango,Dinagat Islands,Surigao del Norte,89.45,57,5098.65,Online,3,Approved,0,0
46474,2025-11-16,Tomato,Cagayan de Oro,Dinagat Islands,72.57,85,6168.45,Online,1,Approved,0,0
46475,2025-07-03,Mango,Iloilo,Cagayan de Oro,179.89,30,5396.7,COD,11,Approved,0,0
46476,2025-08-31,Garlic,Baguio,Surigao del Norte,119.83,74,8867.42,Online,2,Approved,0,0
46477,2025-03-27,Garlic,Agusan del Norte,Iloilo,129.07,67,8647.69,COD,12,Approved,1,1
46478,2025-07-13,Mango,Batangas,Manila,195.62,38,7433.56,Online,13,Approved,1,0
46479,2025-10-05,Banana,Dinagat Islands,Zamboanga,56.73,84,4765.32,COD,3,Approved,0,0
46480,2025-03-05,Tomato,Surigao del Sur,Cagayan de Oro,76.04,69,5246.76,COD,10,Approved,0,0
46481,2026-03-13,Cabbage,Davao,Agusan del Norte,76.5,49,3748.5,COD,2,Approved,0,0
46482,2025-02-22,Carrot,Agusan del Norte,Agusan del Sur,87.65,52,4557.8,Online,10,Approved,0,0
46483,2025-12-10,Banana,Batangas,Batangas,63.46,78,4949.88,COD,3,Approved,0,0
46484,2025-07-14,Banana,Baguio,Agusan del Sur,54.37,36,1957.32,COD,12,Approved,1,0
46485,2026-01-27,Mango,Manila,Batangas,197.45,22,4343.9,COD,10,Rejected,0,0
46486,2025-10-27,Corn,Zamboanga,Agusan del Norte,40.84,67,2736.28,COD,3,Approved,0,0
46487,2025-08-13,Tomato,Surigao del Norte,Zamboanga,77.35,89,6884.15,COD,11,Rejected,0,0
46488,2026-01-21,Corn,Pampanga,Butuan,40.12,87,3490.44,COD,3,Approved,0,0
46489,2025-11-22,Mango,Dinagat Islands,Batangas,188.97,11,2078.67,COD,3,Approved,0,0
46490,2025-09-18,Cabbage,Davao,Cebu,73.99,98,7251.02,COD,3,Approved,0,0
46491,2025-09-27,Onion,Iloilo,Pampanga,136.67,81,11070.27,COD,12,Cancelled,0,0
46492,2026-04-03,Corn,Surigao del Sur,Pampanga,38.44,84,3228.96,COD,7,Approved,0,0
46493,2025-06-26,Onion,Agusan del Sur,General Santos,138.72,47,6519.84,COD,4,Approved,0,0
46494,2025-01-14,Onion,Butuan,Cagayan de Oro,143.71,34,4886.14,COD,6,Approved,0,0
46495,2026-01-12,Tomato,Surigao del Norte,Surigao del Norte,86.53,25,2163.25,COD,1,Approved,0,0
46496,2025-03-27,Cabbage,Zamboanga,Pampanga,75.51,19,1434.69,Online,3,Approved,1,0
46497,2025-07-08,Cabbage,Baguio,Surigao del Norte,52.65,94,4949.1,COD,13,Approved,0,0
46498,2025-12-04,Cabbage,Cebu,Agusan del Sur,71.81,83,5960.23,Online,9,Approved,0,0
46499,2025-07-22,Garlic,Baguio,Surigao del Sur,119.92,98,11752.16,Online,1,Approved,0,0
46500,2026-02-02,Carrot,Cebu,Iloilo,75.19,66,4962.54,Online,12,Approved,0,0
46501,2026-04-03,Cabbage,Baguio,Agusan del Sur,47.05,48,2258.4,COD,6,Approved,0,0
46502,2025-07-24,Cabbage,Cebu,Baguio,69.66,42,2925.72,Online,5,Approved,0,0
46503,2025-02-23,Cabbage,Pampanga,Iloilo,67.05,42,2816.1,COD,12,Approved,0,0
46504,2026-02-06,Mango,Pampanga,Davao,170.28,50,8514.0,COD,5,Approved,0,0
46505,2025-09-08,Tomato,Baguio,Iloilo,73.25,91,6665.75,Bank Transfer,11,Approved,1,0
46506,2025-06-01,Mango,Pampanga,Agusan del Norte,183.77,50,9188.5,Online,3,Approved,0,0
46507,2025-10-08,Cabbage,Davao,Baguio,68.82,56,3853.92,Online,10,Approved,0,0
46508,2026-04-30,Tomato,Agusan del Norte,Surigao del Norte,86.85,59,5124.15,Online,13,Rejected,0,0
46509,2026-01-02,Garlic,Zamboanga,Baguio,133.81,97,12979.57,COD,14,Approved,0,0
46510,2025-06-22,Garlic,Surigao del Norte,Dinagat Islands,132.56,46,6097.76,COD,8,Approved,0,0
46511,2025-11-08,Banana,Pampanga,Cebu,54.92,72,3954.24,Online,5,Approved,1,0
46512,2026-01-03,Carrot,Agusan del Norte,Zamboanga,78.36,17,1332.12,COD,11,Approved,0,0
46513,2025-08-12,Onion,Agusan del Norte,Butuan,162.16,48,7783.68,COD,7,Approved,0,0
46514,2025-11-14,Onion,Iloilo,Surigao del Norte,163.17,55,8974.35,Bank Transfer,9,Approved,1,1
46515,2025-04-25,Onion,Baguio,General Santos,148.67,50,7433.5,Online,7,Rejected,0,0
46516,2025-01-25,Corn,Agusan del Norte,Butuan,42.39,13,551.07,COD,10,Approved,1,0
46517,2026-01-09,Corn,Surigao del Sur,Zamboanga,40.47,41,1659.27,Online,3,Rejected,0,0
46518,2025-03-13,Onion,Baguio,Agusan del Norte,146.82,42,6166.44,Online,3,Approved,0,0
46519,2026-04-20,Garlic,Dinagat Islands,Dinagat Islands,117.35,100,11735.0,COD,3,Cancelled,0,0
46520,2026-02-14,Garlic,Surigao del Sur,Dinagat Islands,141.56,61,8635.16,COD,3,Approved,0,0
46521,2026-01-02,Cabbage,Davao,Surigao del Norte,66.29,24,1590.96,COD,5,Approved,0,0
46522,2025-02-08,Cabbage,Cebu,Butuan,74.1,86,6372.6,COD,10,Approved,1,1
46523,2025-04-10,Cabbage,Surigao del Norte,Butuan,69.36,39,2705.04,COD,11,Approved,0,0
46524,2025-07-30,Rice,Batangas,Zamboanga,47.52,34,1615.68,COD,5,Rejected,0,0
46525,2025-09-24,Corn,General Santos,Manila,37.0,72,2664.0,Bank Transfer,7,Approved,0,0
46526,2026-01-03,Tomato,Surigao del Norte,Iloilo,77.07,34,2620.38,Online,10,Approved,1,1
46527,2025-01-16,Onion,Manila,Pampanga,158.82,15,2382.3,COD,8,Approved,0,0
46528,2026-03-18,Rice,Cagayan de Oro,Iloilo,52.91,70,3703.7,COD,7,Approved,0,0
46529,2025-04-17,Onion,Cagayan de Oro,Cagayan de Oro,150.08,97,14557.76,COD,3,Approved,0,0
46530,2025-01-01,Banana,Davao,Agusan del Norte,54.46,36,1960.56,COD,7,Approved,0,0
46531,2026-03-31,Onion,Zamboanga,Dinagat Islands,146.13,65,9498.45,COD,14,Approved,1,0
46532,2025-01-13,Corn,Butuan,Dinagat Islands,43.61,45,1962.45,Online,13,Approved,0,0
46533,2025-02-28,Banana,Iloilo,Butuan,60.39,60,3623.4,COD,8,Approved,0,0
46534,2026-02-16,Mango,Pampanga,Pampanga,189.13,42,7943.46,COD,1,Approved,0,0
46535,2025-11-29,Garlic,Manila,Surigao del Norte,131.5,68,8942.0,Online,4,Approved,0,0
46536,2025-08-06,Garlic,Dinagat Islands,General Santos,129.78,35,4542.3,Bank Transfer,8,Approved,1,1
46537,2025-11-18,Banana,Manila,Baguio,59.75,90,5377.5,COD,3,Approved,0,0
46538,2026-02-22,Cabbage,Agusan del Norte,Surigao del Sur,70.8,39,2761.2,COD,5,Rejected,0,0
46539,2025-03-09,Mango,Dinagat Islands,General Santos,94.22,193,18184.46,Bank Transfer,5,Approved,0,0
46540,2026-02-18,Rice,Butuan,Pampanga,50.49,28,1413.72,Online,4,Approved,0,0
46541,2025-03-16,Rice,Manila,Zamboanga,53.39,50,2669.5,Online,11,Approved,1,1
46542,2025-09-30,Mango,Pampanga,Batangas,186.2,22,4096.4,Online,4,Approved,0,0
46543,2025-07-08,Mango,Iloilo,Iloilo,166.16,8,1329.28,COD,2,Approved,0,0
46544,2025-03-27,Carrot,Baguio,Cagayan de Oro,54.95,32,1758.4,COD,12,Approved,1,0
46545,2026-02-05,Tomato,Iloilo,Agusan del Sur,83.22,75,6241.5,COD,12,Approved,0,0
46546,2026-03-25,Tomato,Baguio,Manila,75.59,14,1058.26,COD,13,Approved,1,0
46547,2025-08-08,Cabbage,Manila,General Santos,63.99,53,3391.47,Online,2,Approved,0,0
46548,2026-04-05,Cabbage,Manila,Butuan,69.69,20,1393.8,COD,13,Approved,0,0
46549,2025-02-18,Banana,Davao,Agusan del Norte,54.99,89,4894.11,Bank Transfer,6,Approved,0,0
46550,2026-01-07,Garlic,Surigao del Sur,Pampanga,133.54,82,10950.28,COD,5,Approved,0,0
46551,2025-03-12,Carrot,Pampanga,Agusan del Sur,76.17,81,6169.77,COD,5,Approved,0,0
46552,2026-04-21,Mango,Surigao del Sur,Batangas,99.29,36,3574.44,COD,3,Rejected,0,0
46553,2025-04-05,Garlic,Pampanga,Agusan del Sur,125.43,96,12041.28,COD,8,Approved,1,0
46554,2026-02-07,Corn,Cagayan de Oro,Baguio,37.64,100,3764.0,COD,12,Approved,1,0
46555,2025-02-24,Tomato,Baguio,Baguio,73.75,83,6121.25,COD,2,Approved,0,0
46556,2026-02-28,Onion,Batangas,General Santos,158.98,79,12559.42,COD,4,Cancelled,0,0
46557,2025-12-11,Carrot,Manila,Davao,79.88,40,3195.2,COD,3,Rejected,0,0
46558,2025-05-03,Tomato,Baguio,Agusan del Sur,80.15,84,6732.6,COD,1,Approved,0,0
46559,2025-10-06,Onion,Surigao del Norte,Agusan del Sur,138.11,98,13534.78,Online,14,Approved,1,1
46560,2026-01-22,Carrot,Iloilo,Pampanga,82.05,94,7712.7,Online,4,Approved,0,0
46561,2026-01-20,Garlic,Manila,Dinagat Islands,122.39,16,1958.24,COD,4,Approved,0,0
46562,2026-04-11,Rice,Butuan,Surigao del Norte,48.54,68,3300.72,COD,13,Approved,1,1
46563,2025-08-21,Rice,Iloilo,Pampanga,48.16,30,1444.8,COD,2,Approved,0,0
46564,2025-11-11,Tomato,Cagayan de Oro,Agusan del Sur,81.34,65,5287.1,COD,8,Approved,1,0
46565,2025-01-13,Onion,Manila,Surigao del Norte,139.62,59,8237.58,Bank Transfer,13,Rejected,0,0
46566,2025-07-07,Mango,Manila,Surigao del Sur,186.75,41,7656.75,COD,13,Approved,1,1
46567,2025-11-24,Tomato,Butuan,Cebu,87.16,47,4096.52,COD,11,Approved,0,0
46568,2026-04-29,Tomato,Butuan,Surigao del Norte,82.44,90,7419.6,COD,4,Approved,0,0
46569,2025-06-06,Carrot,Surigao del Sur,Surigao del Sur,83.34,35,2916.9,Online,3,Approved,0,0
46570,2025-03-01,Mango,Manila,Zamboanga,93.25,24,2238.0,COD,8,Approved,0,0
46571,2026-01-07,Onion,Agusan del Sur,Dinagat Islands,140.12,59,8267.08,COD,3,Approved,0,0
46572,2025-05-02,Tomato,Agusan del Norte,Batangas,76.85,75,5763.75,COD,8,Approved,0,0
46573,2025-04-18,Tomato,Zamboanga,Zamboanga,78.69,63,4957.47,COD,3,Approved,0,0
46574,2025-05-28,Onion,Batangas,Dinagat Islands,156.28,69,10783.32,COD,10,Cancelled,0,0
46575,2026-01-14,Tomato,Butuan,Surigao del Sur,77.35,90,6961.5,COD,12,Approved,0,0
46576,2025-04-06,Carrot,General Santos,Baguio,83.94,61,5120.34,Online,14,Approved,1,1
46577,2025-02-13,Tomato,Butuan,Butuan,82.63,89,7354.07,Online,2,Approved,0,0
46578,2025-09-28,Corn,Zamboanga,Agusan del Sur,40.85,41,1674.85,COD,3,Rejected,0,0
46579,2025-03-12,Carrot,Agusan del Norte,Agusan del Sur,82.24,89,7319.36,COD,7,Approved,0,0
46580,2025-02-24,Tomato,Agusan del Sur,Cagayan de Oro,82.72,32,2647.04,Bank Transfer,7,Approved,0,0
46581,2025-02-06,Carrot,Baguio,Butuan,51.08,87,4443.96,Online,9,Approved,0,0
46582,2026-04-25,Rice,Cagayan de Oro,Zamboanga,50.02,37,1850.74,COD,11,Rejected,0,0
46583,2025-08-19,Mango,Butuan,Surigao del Sur,178.85,32,5723.2,COD,4,Approved,0,0
46584,2025-09-30,Onion,Pampanga,Manila,158.95,55,8742.25,COD,12,Approved,0,0
46585,2025-12-22,Banana,Cebu,Surigao del Sur,56.95,60,3417.0,Online,5,Rejected,0,0
46586,2025-10-05,Corn,Pampanga,Zamboanga,37.65,81,3049.65,COD,1,Approved,0,0
46587,2025-09-12,Corn,Dinagat Islands,Surigao del Norte,38.45,25,961.25,COD,3,Rejected,0,0
46588,2025-08-12,Corn,Batangas,Pampanga,41.43,93,3852.99,COD,6,Approved,0,0
46589,2025-11-03,Cabbage,Surigao del Norte,General Santos,63.72,50,3186.0,Online,11,Approved,0,0
46590,2026-04-30,Tomato,Baguio,Agusan del Norte,75.47,16,1207.52,COD,8,Approved,0,0
46591,2026-01-07,Corn,Batangas,Cebu,39.8,51,2029.8,Online,14,Approved,1,0
46592,2025-11-12,Corn,Zamboanga,Zamboanga,38.14,99,3775.86,Online,2,Approved,0,0
46593,2025-03-19,Carrot,Agusan del Norte,Pampanga,80.34,42,3374.28,COD,13,Approved,0,0
46594,2025-06-25,Tomato,Butuan,Pampanga,80.28,15,1204.2,COD,9,Approved,1,0
46595,2025-07-22,Onion,Butuan,Butuan,152.64,26,3968.64,COD,1,Approved,0,0
46596,2026-03-26,Onion,Surigao del Sur,Surigao del Sur,157.22,71,11162.62,Online,3,Approved,0,0
46597,2025-04-28,Cabbage,Batangas,General Santos,70.21,57,4001.97,COD,2,Approved,0,0
46598,2025-04-11,Banana,Batangas,Dinagat Islands,57.91,58,3358.78,Online,4,Approved,0,0
46599,2026-01-23,Corn,Cebu,Butuan,42.48,67,2846.16,COD,1,Approved,0,0
46600,2025-05-08,Banana,General Santos,Davao,54.56,78,4255.68,COD,7,Rejected,0,0
46601,2025-01-28,Garlic,Iloilo,General Santos,117.04,55,6437.2,COD,10,Approved,0,0
46602,2026-04-15,Tomato,Dinagat Islands,Manila,78.75,29,2283.75,COD,5,Approved,0,0
46603,2026-02-12,Corn,Surigao del Norte,Agusan del Norte,43.98,66,2902.68,Online,4,Approved,0,0
46604,2025-09-22,Banana,Baguio,Batangas,62.2,69,4291.8,COD,2,Approved,0,0
46605,2026-04-17,Mango,Surigao del Norte,Surigao del Norte,90.7,93,8435.1,Online,2,Approved,1,1
46606,2025-10-12,Onion,Butuan,Agusan del Sur,148.68,36,5352.48,Online,12,Approved,0,0
46607,2026-02-17,Corn,Agusan del Sur,Surigao del Sur,38.36,43,1649.48,Online,6,Rejected,0,0
46608,2026-02-22,Carrot,Zamboanga,Baguio,84.57,84,7103.88,Bank Transfer,12,Approved,0,0
46609,2025-11-28,Onion,General Santos,Surigao del Norte,153.75,70,10762.5,Online,13,Approved,1,1
46610,2025-02-16,Tomato,Davao,Butuan,75.45,19,1433.55,COD,1,Approved,0,0
46611,2026-01-31,Cabbage,Batangas,Agusan del Sur,66.59,40,2663.6,Online,9,Approved,0,0
46612,2025-06-12,Mango,Baguio,Davao,183.28,19,3482.32,Online,10,Approved,1,0
46613,2026-01-22,Mango,Baguio,Surigao del Norte,195.33,34,6641.22,COD,9,Approved,1,1
46614,2026-04-17,Carrot,Surigao del Sur,Dinagat Islands,82.73,15,1240.95,COD,10,Approved,0,0
46615,2025-09-04,Mango,General Santos,Batangas,177.16,47,8326.52,COD,3,Rejected,0,0
46616,2025-12-31,Corn,Cagayan de Oro,Pampanga,36.42,52,1893.84,Online,9,Approved,0,0
46617,2025-05-08,Mango,Agusan del Sur,Dinagat Islands,105.02,62,6511.24,COD,2,Approved,0,0
46618,2025-04-29,Mango,Cagayan de Oro,Dinagat Islands,94.05,43,4044.15,Online,8,Approved,1,0
46619,2025-10-20,Mango,Batangas,Davao,181.22,17,3080.74,COD,13,Approved,0,0
46620,2025-07-13,Banana,Manila,General Santos,58.16,16,930.56,COD,13,Rejected,0,0
46621,2025-03-07,Garlic,Zamboanga,Manila,132.37,57,7545.09,COD,8,Approved,0,0
46622,2025-02-04,Carrot,Batangas,Iloilo,75.97,61,4634.17,Online,13,Approved,1,0
46623,2026-04-07,Mango,Zamboanga,Batangas,101.23,56,5668.88,COD,5,Approved,0,0
46624,2025-05-23,Cabbage,Agusan del Norte,Cagayan de Oro,71.89,100,7189.0,Online,1,Approved,0,0
46625,2025-08-16,Corn,Zamboanga,Butuan,38.87,45,1749.15,COD,2,Rejected,0,0
46626,2025-06-06,Banana,Davao,Davao,60.77,88,5347.76,Online,3,Approved,0,0
46627,2026-02-05,Cabbage,Dinagat Islands,Cagayan de Oro,76.46,13,993.98,COD,14,Approved,0,0
46628,2025-03-02,Garlic,Surigao del Sur,Cagayan de Oro,135.63,89,12071.07,Online,1,Approved,0,0
46629,2026-01-07,Corn,General Santos,Zamboanga,37.24,68,2532.32,Online,7,Approved,0,0
46630,2025-10-31,Onion,Cagayan de Oro,Agusan del Norte,164.31,88,14459.28,COD,1,Approved,0,0
46631,2025-11-14,Rice,Butuan,Manila,48.07,79,3797.53,COD,12,Rejected,0,0
46632,2025-09-05,Rice,Iloilo,Zamboanga,51.77,29,1501.33,Online,9,Approved,0,0
46633,2025-10-16,Rice,Surigao del Sur,Zamboanga,49.98,24,1199.52,Bank Transfer,5,Approved,0,0
46634,2026-01-12,Mango,Dinagat Islands,Cebu,197.26,21,4142.46,Online,6,Approved,0,0
46635,2025-11-22,Cabbage,Surigao del Norte,Cagayan de Oro,66.77,23,1535.71,COD,3,Approved,0,0
46636,2026-01-24,Banana,Davao,Surigao del Norte,64.17,32,2053.44,Online,1,Approved,0,0
46637,2025-06-17,Cabbage,Davao,Iloilo,74.34,43,3196.62,Bank Transfer,6,Approved,0,0
46638,2025-10-27,Mango,Agusan del Sur,Pampanga,197.5,21,4147.5,Online,3,Approved,0,0
46639,2025-11-27,Rice,Agusan del Norte,Agusan del Sur,50.41,77,3881.57,COD,6,Approved,0,0
46640,2025-06-28,Rice,Agusan del Sur,Dinagat Islands,46.67,22,1026.74,COD,3,Approved,0,0
46641,2025-03-28,Corn,Cagayan de Oro,Zamboanga,43.99,88,3871.12,Online,10,Approved,0,0
46642,2025-03-15,Onion,Agusan del Norte,Butuan,150.14,23,3453.22,COD,11,Approved,1,0
46643,2025-08-24,Carrot,Agusan del Sur,Davao,82.11,85,6979.35,COD,1,Approved,1,1
46644,2025-06-04,Rice,Surigao del Sur,Davao,46.66,64,2986.24,COD,10,Approved,1,0
46645,2025-05-27,Garlic,Davao,Pampanga,138.05,20,2761.0,Online,6,Approved,0,0
46646,2025-09-29,Corn,Batangas,Manila,39.25,95,3728.75,COD,1,Approved,0,0
46647,2025-04-17,Banana,Dinagat Islands,Davao,57.43,65,3732.95,COD,7,Approved,0,0
46648,2025-01-27,Cabbage,Batangas,Dinagat Islands,67.26,17,1143.42,COD,3,Approved,0,0
46649,2026-01-12,Rice,Butuan,Manila,48.82,36,1757.52,Online,12,Rejected,0,0
46650,2025-03-13,Mango,Zamboanga,Cebu,88.68,124,10996.32,COD,7,Cancelled,0,0
46651,2026-01-07,Cabbage,Surigao del Norte,Dinagat Islands,67.39,51,3436.89,COD,12,Approved,0,0
46652,2025-01-20,Tomato,Iloilo,Butuan,84.32,32,2698.24,COD,2,Approved,0,0
46653,2025-07-06,Garlic,Dinagat Islands,Surigao del Sur,129.94,64,8316.16,COD,13,Approved,0,0
46654,2025-08-24,Corn,Butuan,Cebu,38.71,77,2980.67,Online,8,Approved,0,0
46655,2025-08-17,Tomato,Surigao del Norte,Agusan del Norte,86.07,21,1807.47,COD,10,Approved,0,0
46656,2025-02-17,Rice,Batangas,Pampanga,52.21,20,1044.2,COD,11,Approved,0,0
46657,2025-05-25,Garlic,Surigao del Sur,Cebu,130.6,15,1959.0,COD,10,Approved,1,0
46658,2025-12-12,Mango,Cagayan de Oro,Iloilo,176.32,46,8110.72,COD,3,Approved,0,0
46659,2025-12-03,Banana,Cagayan de Oro,General Santos,55.15,68,3750.2,Online,12,Approved,1,1
46660,2026-01-25,Carrot,Manila,Dinagat Islands,74.52,57,4247.64,COD,13,Approved,0,0
46661,2025-08-24,Tomato,Agusan del Sur,General Santos,74.72,89,6650.08,COD,6,Rejected,0,0
46662,2025-04-02,Garlic,Surigao del Sur,Surigao del Norte,125.52,10,1255.2,COD,5,Approved,0,0
46663,2026-01-30,Onion,Iloilo,Iloilo,137.42,34,4672.28,COD,3,Approved,0,0
46664,2026-01-12,Tomato,Surigao del Sur,Agusan del Sur,80.57,97,7815.29,Online,1,Approved,0,0
46665,2025-07-20,Mango,Cagayan de Oro,General Santos,168.36,8,1346.88,COD,14,Approved,1,0
46666,2026-04-28,Banana,Batangas,Agusan del Sur,57.68,51,2941.68,COD,11,Approved,1,0
46667,2026-02-22,Carrot,Surigao del Sur,Agusan del Sur,80.83,56,4526.48,COD,14,Approved,1,0
46668,2026-01-31,Tomato,Pampanga,Zamboanga,78.4,27,2116.8,Bank Transfer,9,Rejected,0,0
46669,2025-03-31,Mango,Pampanga,Agusan del Sur,103.24,108,11149.92,Online,1,Rejected,0,0
46670,2025-11-03,Onion,Davao,Cagayan de Oro,136.48,72,9826.56,Online,14,Approved,1,1
46671,2025-01-20,Cabbage,Agusan del Sur,Agusan del Sur,65.02,20,1300.4,Online,3,Approved,0,0
46672,2025-11-29,Onion,Agusan del Norte,Zamboanga,147.09,100,14709.0,COD,12,Approved,1,1
46673,2025-07-04,Corn,Iloilo,Iloilo,42.12,30,1263.6,COD,1,Approved,0,0
46674,2025-11-05,Carrot,Baguio,General Santos,53.3,18,959.4,Online,2,Approved,0,0
46675,2025-01-18,Carrot,Cebu,Iloilo,87.51,35,3062.85,COD,11,Approved,1,0
46676,2025-11-24,Mango,Zamboanga,Dinagat Islands,164.04,50,8202.0,Bank Transfer,12,Approved,1,0
46677,2025-08-02,Onion,Cebu,Cagayan de Oro,153.06,45,6887.7,COD,9,Approved,0,0
46678,2025-09-22,Onion,Surigao del Sur,Surigao del Norte,139.15,96,13358.4,Bank Transfer,11,Approved,1,1
46679,2026-02-14,Carrot,Agusan del Sur,Davao,79.22,87,6892.14,COD,6,Approved,0,0
46680,2026-03-20,Cabbage,Agusan del Norte,Surigao del Norte,71.94,91,6546.54,COD,2,Approved,0,0
46681,2025-09-03,Tomato,Surigao del Norte,Iloilo,81.58,11,897.38,COD,9,Approved,1,0
46682,2025-11-24,Mango,Batangas,Iloilo,184.16,46,8471.36,COD,4,Approved,0,0
46683,2025-01-27,Carrot,Dinagat Islands,Agusan del Norte,75.75,16,1212.0,Online,2,Approved,0,0
46684,2026-03-11,Carrot,Surigao del Norte,Pampanga,81.31,54,4390.74,Online,3,Approved,0,0
46685,2025-02-09,Rice,Dinagat Islands,Cebu,51.11,60,3066.6,Online,5,Approved,0,0
46686,2025-07-01,Garlic,Davao,Manila,136.47,28,3821.16,COD,6,Approved,0,0
46687,2025-01-16,Carrot,Zamboanga,Agusan del Sur,75.67,51,3859.17,Bank Transfer,13,Approved,1,0
46688,2025-10-04,Mango,Baguio,Baguio,197.02,27,5319.54,COD,1,Approved,0,0
46689,2025-04-03,Garlic,Cagayan de Oro,Pampanga,134.42,33,4435.86,COD,5,Approved,0,0
46690,2025-09-04,Onion,Agusan del Norte,Cagayan de Oro,146.78,20,2935.6,Online,8,Approved,1,0
